spread_line,result,normalized_modeled_prob
13.5,-25,0.20%
13.5,-24,0.49%
13.5,-23,0.23%
13.5,-22,0.26%
13.5,-21,0.58%
13.5,-20,0.26%
13.5,-19,0.07%
13.5,-18,0.32%
13.5,-17,0.74%
13.5,-16,0.37%
13.5,-15,0.42%
13.5,-14,0.90%
13.5,-13,0.43%
13.5,-12,0.16%
13.5,-11,0.55%
13.5,-10,1.19%
13.5,-9,0.63%
13.5,-8,0.73%
13.5,-7,1.47%
13.5,-6,0.75%
13.5,-5,0.34%
13.5,-4,0.96%
13.5,-3,1.98%
13.5,-2,1.02%
13.5,-1,0.42%
13.5,0,0.08%
13.5,1,0.49%
13.5,2,1.49%
13.5,3,3.04%
13.5,4,1.54%
13.5,5,0.69%
13.5,6,2.06%
13.5,7,4.27%
13.5,8,2.24%
13.5,9,2.83%
13.5,10,5.83%
13.5,11,2.75%
13.5,12,1.02%
13.5,13,4.23%
13.5,14,8.13%
13.5,15,3.76%
13.5,16,2.58%
13.5,17,5.02%
13.5,18,2.35%
13.5,19,0.71%
13.5,20,1.66%
13.5,21,3.36%
13.5,22,1.69%
13.5,23,1.41%
13.5,24,2.61%
13.5,25,1.28%
13.5,26,0.46%
13.5,27,0.99%
13.5,28,1.92%
13.5,29,0.98%
13.5,30,0.84%
13.5,31,1.54%
13.5,32,0.75%
13.5,33,0.26%
13.5,34,0.59%
13.5,35,1.16%
13.5,36,0.57%
13.5,37,0.49%
13.5,38,0.94%
13.5,39,0.45%
13.5,40,0.39%
13.5,41,0.77%
13.5,42,0.35%
13.5,43,0.09%
13.5,44,0.27%
13.5,45,0.60%
13.5,46,0.26%
13.5,47,0.04%
13.5,48,0.02%
13.5,49,0.02%
13.5,50,0.02%
13.5,51,0.01%
13.5,52,0.01%
13.5,53,0.02%
13.5,54,0.14%
13.5,55,0.34%
13.5,56,0.14%
13.5,57,0.01%
13.5,58,0.00%
13.5,59,0.00%
13.5,60,0.00%
13.5,61,0.00%
13.5,62,0.00%
13.5,63,0.00%
13.5,64,0.00%
13.5,65,0.00%
13.5,66,0.00%
13.5,67,0.00%
13.5,68,0.00%
13.5,69,0.00%
13.5,70,0.00%
13.5,71,0.00%
13.5,72,0.00%
13.5,73,0.00%
13.5,74,0.00%
14,-75,0.00%
14,-74,0.00%
14,-73,0.00%
14,-72,0.00%
14,-71,0.00%
14,-70,0.00%
14,-69,0.00%
14,-68,0.00%
14,-67,0.00%
14,-66,0.00%
14,-65,0.00%
14,-64,0.00%
14,-63,0.00%
14,-62,0.00%
14,-61,0.00%
14,-60,0.00%
14,-59,0.00%
14,-58,0.00%
14,-57,0.00%
14,-56,0.00%
14,-55,0.00%
14,-54,0.00%
14,-53,0.00%
14,-52,0.00%
14,-51,0.00%
14,-50,0.00%
14,-49,0.00%
14,-48,0.00%
14,-47,0.00%
14,-46,0.00%
14,-45,0.00%
14,-44,0.00%
14,-43,0.00%
14,-42,0.00%
14,-41,0.00%
14,-40,0.00%
14,-39,0.00%
14,-38,0.00%
14,-37,0.00%
14,-36,0.01%
14,-35,0.11%
14,-34,0.26%
14,-33,0.12%
14,-32,0.13%
14,-31,0.30%
14,-30,0.13%
14,-29,0.15%
14,-28,0.35%
14,-27,0.15%
14,-26,0.03%
14,-25,0.18%
14,-24,0.43%
14,-23,0.20%
14,-22,0.23%
14,-21,0.51%
14,-20,0.23%
14,-19,0.06%
14,-18,0.29%
14,-17,0.65%
14,-16,0.32%
14,-15,0.37%
14,-14,0.79%
14,-13,0.38%
14,-12,0.14%
14,-11,0.48%
14,-10,1.04%
14,-9,0.55%
14,-8,0.64%
14,-7,1.29%
14,-6,0.66%
14,-5,0.30%
14,-4,0.84%
14,-3,1.74%
14,-2,0.90%
14,-1,0.37%
14,0,0.08%
14,1,0.43%
14,2,1.31%
14,3,2.66%
14,4,1.36%
14,5,0.61%
14,6,1.79%
14,7,3.72%
14,8,1.95%
14,9,2.45%
14,10,5.01%
14,11,2.38%
14,12,0.97%
14,13,4.72%
14,14,10.47%
14,15,4.62%
14,16,2.78%
14,17,5.38%
14,18,2.50%
14,19,0.73%
14,20,1.74%
14,21,3.54%
14,22,1.77%
14,23,1.47%
14,24,2.74%
14,25,1.34%
14,26,0.48%
14,27,1.04%
14,28,2.01%
14,29,1.02%
14,30,0.88%
14,31,1.61%
14,32,0.78%
14,33,0.28%
14,34,0.61%
14,35,1.21%
14,36,0.60%
14,37,0.51%
14,38,0.98%
14,39,0.47%
14,40,0.41%
14,41,0.80%
14,42,0.36%
14,43,0.09%
14,44,0.28%
14,45,0.62%
14,46,0.27%
14,47,0.05%
14,48,0.03%
14,49,0.02%
14,50,0.02%
14,51,0.01%
14,52,0.01%
14,53,0.02%
14,54,0.15%
14,55,0.35%
14,56,0.15%
14,57,0.01%
14,58,0.00%
14,59,0.00%
14,60,0.00%
14,61,0.00%
14,62,0.00%
14,63,0.00%
14,64,0.00%
14,65,0.00%
14,66,0.00%
14,67,0.00%
14,68,0.00%
14,69,0.00%
14,70,0.00%
14,71,0.00%
14,72,0.00%
14,73,0.00%
14,74,0.00%
14.5,-75,0.00%
14.5,-74,0.00%
14.5,-73,0.00%
14.5,-72,0.00%
14.5,-71,0.00%
14.5,-70,0.00%
14.5,-69,0.00%
14.5,-68,0.00%
14.5,-67,0.00%
14.5,-66,0.00%
14.5,-65,0.00%
14.5,-64,0.00%
14.5,-63,0.00%
14.5,-62,0.00%
14.5,-61,0.00%
14.5,-60,0.00%
14.5,-59,0.00%
14.5,-58,0.00%
14.5,-57,0.00%
14.5,-56,0.00%
14.5,-55,0.00%
14.5,-54,0.00%
14.5,-53,0.00%
14.5,-52,0.00%
14.5,-51,0.00%
14.5,-50,0.00%
14.5,-49,0.00%
14.5,-48,0.00%
14.5,-47,0.00%
14.5,-46,0.00%
14.5,-45,0.00%
14.5,-44,0.00%
14.5,-43,0.00%
14.5,-42,0.00%
14.5,-41,0.00%
14.5,-40,0.00%
14.5,-39,0.00%
14.5,-38,0.00%
14.5,-37,0.00%
14.5,-36,0.01%
14.5,-35,0.10%
14.5,-34,0.25%
14.5,-33,0.11%
14.5,-32,0.13%
14.5,-31,0.29%
14.5,-30,0.13%
14.5,-29,0.15%
14.5,-28,0.33%
14.5,-27,0.14%
14.5,-26,0.03%
14.5,-25,0.17%
14.5,-24,0.41%
14.5,-23,0.19%
14.5,-22,0.22%
14.5,-21,0.49%
14.5,-20,0.22%
14.5,-19,0.06%
14.5,-18,0.27%
14.5,-17,0.62%
14.5,-16,0.30%
14.5,-15,0.35%
14.5,-14,0.75%
14.5,-13,0.36%
14.5,-12,0.13%
14.5,-11,0.46%
14.5,-10,0.99%
14.5,-9,0.52%
14.5,-8,0.60%
14.5,-7,1.23%
14.5,-6,0.62%
14.5,-5,0.28%
14.5,-4,0.80%
14.5,-3,1.64%
14.5,-2,0.85%
14.5,-1,0.35%
14.5,0,0.08%
14.5,1,0.41%
14.5,2,1.24%
14.5,3,2.51%
14.5,4,1.28%
14.5,5,0.59%
14.5,6,1.69%
14.5,7,3.49%
14.5,8,1.85%
14.5,9,2.29%
14.5,10,4.67%
14.5,11,2.23%
14.5,12,0.89%
14.5,13,3.78%
14.5,14,8.46%
14.5,15,4.16%
14.5,16,3.14%
14.5,17,6.28%
14.5,18,2.90%
14.5,19,0.82%
14.5,20,1.99%
14.5,21,4.05%
14.5,22,2.02%
14.5,23,1.67%
14.5,24,3.12%
14.5,25,1.53%
14.5,26,0.55%
14.5,27,1.18%
14.5,28,2.28%
14.5,29,1.16%
14.5,30,0.99%
14.5,31,1.83%
14.5,32,0.89%
14.5,33,0.32%
14.5,34,0.70%
14.5,35,1.37%
14.5,36,0.68%
14.5,37,0.58%
14.5,38,1.11%
14.5,39,0.54%
14.5,40,0.46%
14.5,41,0.90%
14.5,42,0.41%
14.5,43,0.11%
14.5,44,0.32%
14.5,45,0.70%
14.5,46,0.31%
14.5,47,0.05%
14.5,48,0.03%
14.5,49,0.03%
14.5,50,0.02%
14.5,51,0.02%
14.5,52,0.01%
14.5,53,0.02%
14.5,54,0.17%
14.5,55,0.39%
14.5,56,0.16%
14.5,57,0.02%
14.5,58,0.00%
14.5,59,0.00%
14.5,60,0.00%
14.5,61,0.00%
14.5,62,0.00%
14.5,63,0.00%
14.5,64,0.00%
14.5,65,0.00%
14.5,66,0.00%
14.5,67,0.00%
14.5,68,0.00%
14.5,69,0.00%
14.5,70,0.00%
14.5,71,0.00%
14.5,72,0.00%
14.5,73,0.00%
14.5,74,0.00%
15,-75,0.00%
15,-74,0.00%
15,-73,0.00%
15,-72,0.00%
15,-71,0.00%
15,-70,0.00%
15,-69,0.00%
15,-68,0.00%
15,-67,0.00%
15,-66,0.00%
15,-65,0.00%
15,-64,0.00%
15,-63,0.00%
15,-62,0.00%
15,-61,0.00%
15,-60,0.00%
15,-59,0.00%
15,-58,0.00%
15,-57,0.00%
15,-56,0.00%
15,-55,0.00%
15,-54,0.00%
15,-53,0.00%
15,-52,0.00%
15,-51,0.00%
15,-50,0.00%
15,-49,0.00%
15,-48,0.00%
15,-47,0.00%
15,-46,0.00%
15,-45,0.00%
15,-44,0.00%
15,-43,0.00%
15,-42,0.00%
15,-41,0.00%
15,-40,0.00%
15,-39,0.00%
15,-38,0.00%
15,-37,0.00%
15,-36,0.01%
15,-35,0.10%
15,-34,0.25%
15,-33,0.11%
15,-32,0.12%
15,-31,0.29%
15,-30,0.13%
15,-29,0.15%
15,-28,0.33%
15,-27,0.14%
15,-26,0.03%
15,-25,0.17%
15,-24,0.41%
15,-23,0.19%
15,-22,0.22%
15,-21,0.48%
15,-20,0.21%
15,-19,0.06%
15,-18,0.27%
15,-17,0.61%
15,-16,0.30%
15,-15,0.35%
15,-14,0.74%
15,-13,0.35%
15,-12,0.13%
15,-11,0.45%
15,-10,0.97%
15,-9,0.51%
15,-8,0.59%
15,-7,1.20%
15,-6,0.61%
15,-5,0.27%
15,-4,0.78%
15,-3,1.61%
15,-2,0.83%
15,-1,0.34%
15,0,0.08%
15,1,0.40%
15,2,1.21%
15,3,2.46%
15,4,1.26%
15,5,0.58%
15,6,1.66%
15,7,3.41%
15,8,1.81%
15,9,2.22%
15,10,4.51%
15,11,2.18%
15,12,0.87%
15,13,3.48%
15,14,7.70%
15,15,3.72%
15,16,3.32%
15,17,6.76%
15,18,3.10%
15,19,0.85%
15,20,2.08%
15,21,4.26%
15,22,2.12%
15,23,1.74%
15,24,3.26%
15,25,1.59%
15,26,0.57%
15,27,1.22%
15,28,2.38%
15,29,1.21%
15,30,1.03%
15,31,1.90%
15,32,0.93%
15,33,0.33%
15,34,0.73%
15,35,1.42%
15,36,0.71%
15,37,0.61%
15,38,1.15%
15,39,0.56%
15,40,0.48%
15,41,0.94%
15,42,0.43%
15,43,0.12%
15,44,0.34%
15,45,0.72%
15,46,0.32%
15,47,0.06%
15,48,0.03%
15,49,0.03%
15,50,0.02%
15,51,0.02%
15,52,0.02%
15,53,0.02%
15,54,0.17%
15,55,0.40%
15,56,0.17%
15,57,0.02%
15,58,0.00%
15,59,0.00%
15,60,0.00%
15,61,0.00%
15,62,0.00%
15,63,0.00%
15,64,0.00%
15,65,0.00%
15,66,0.00%
15,67,0.00%
15,68,0.00%
15,69,0.00%
15,70,0.00%
15,71,0.00%
15,72,0.00%
15,73,0.00%
15,74,0.00%
15.5,-75,0.00%
15.5,-74,0.00%
15.5,-73,0.00%
15.5,-72,0.00%
15.5,-71,0.00%
15.5,-70,0.00%
15.5,-69,0.00%
15.5,-68,0.00%
15.5,-67,0.00%
15.5,-66,0.00%
15.5,-65,0.00%
15.5,-64,0.00%
15.5,-63,0.00%
15.5,-62,0.00%
15.5,-61,0.00%
15.5,-60,0.00%
15.5,-59,0.00%
15.5,-58,0.00%
15.5,-57,0.00%
15.5,-56,0.00%
15.5,-55,0.00%
15.5,-54,0.00%
15.5,-53,0.00%
15.5,-52,0.00%
15.5,-51,0.00%
15.5,-50,0.00%
15.5,-49,0.00%
15.5,-48,0.00%
15.5,-47,0.00%
15.5,-46,0.00%
15.5,-45,0.00%
15.5,-44,0.00%
15.5,-43,0.00%
15.5,-42,0.00%
15.5,-41,0.00%
15.5,-40,0.00%
15.5,-39,0.00%
15.5,-38,0.00%
15.5,-37,0.00%
15.5,-36,0.01%
15.5,-35,0.10%
15.5,-34,0.25%
15.5,-33,0.11%
15.5,-32,0.12%
15.5,-31,0.29%
15.5,-30,0.13%
15.5,-29,0.14%
15.5,-28,0.33%
15.5,-27,0.14%
15.5,-26,0.03%
15.5,-25,0.17%
15.5,-24,0.41%
15.5,-23,0.19%
15.5,-22,0.21%
15.5,-21,0.48%
15.5,-20,0.21%
15.5,-19,0.05%
15.5,-18,0.26%
15.5,-17,0.61%
15.5,-16,0.29%
15.5,-15,0.34%
15.5,-14,0.73%
15.5,-13,0.34%
15.5,-12,0.12%
15.5,-11,0.44%
15.5,-10,0.96%
15.5,-9,0.50%
15.5,-8,0.58%
15.5,-7,1.18%
15.5,-6,0.59%
15.5,-5,0.26%
15.5,-4,0.76%
15.5,-3,1.58%
15.5,-2,0.81%
15.5,-1,0.33%
15.5,0,0.08%
15.5,1,0.39%
15.5,2,1.19%
15.5,3,2.41%
15.5,4,1.24%
15.5,5,0.57%
15.5,6,1.62%
15.5,7,3.32%
15.5,8,1.77%
15.5,9,2.16%
15.5,10,4.37%
15.5,11,2.12%
15.5,12,0.86%
15.5,13,3.26%
15.5,14,7.15%
15.5,15,3.44%
15.5,16,3.49%
15.5,17,7.24%
15.5,18,3.29%
15.5,19,0.87%
15.5,20,2.14%
15.5,21,4.42%
15.5,22,2.19%
15.5,23,1.79%
15.5,24,3.36%
15.5,25,1.64%
15.5,26,0.58%
15.5,27,1.25%
15.5,28,2.44%
15.5,29,1.25%
15.5,30,1.06%
15.5,31,1.95%
15.5,32,0.95%
15.5,33,0.34%
15.5,34,0.75%
15.5,35,1.46%
15.5,36,0.73%
15.5,37,0.63%
15.5,38,1.18%
15.5,39,0.58%
15.5,40,0.50%
15.5,41,0.96%
15.5,42,0.44%
15.5,43,0.12%
15.5,44,0.35%
15.5,45,0.74%
15.5,46,0.33%
15.5,47,0.06%
15.5,48,0.04%
15.5,49,0.03%
15.5,50,0.02%
15.5,51,0.02%
15.5,52,0.02%
15.5,53,0.03%
15.5,54,0.17%
15.5,55,0.41%
15.5,56,0.17%
15.5,57,0.02%
15.5,58,0.00%
15.5,59,0.00%
15.5,60,0.00%
15.5,61,0.00%
15.5,62,0.00%
15.5,63,0.00%
15.5,64,0.00%
15.5,65,0.00%
15.5,66,0.00%
15.5,67,0.00%
15.5,68,0.00%
15.5,69,0.00%
15.5,70,0.00%
15.5,71,0.00%
15.5,72,0.00%
15.5,73,0.00%
15.5,74,0.00%
16,-75,0.00%
16,-74,0.00%
16,-73,0.00%
16,-72,0.00%
16,-71,0.00%
16,-70,0.00%
16,-69,0.00%
16,-68,0.00%
16,-67,0.00%
16,-66,0.00%
16,-65,0.00%
16,-64,0.00%
16,-63,0.00%
16,-62,0.00%
16,-61,0.00%
16,-60,0.00%
16,-59,0.00%
16,-58,0.00%
16,-57,0.00%
16,-56,0.00%
16,-55,0.00%
16,-54,0.00%
16,-53,0.00%
16,-52,0.00%
16,-51,0.00%
16,-50,0.00%
16,-49,0.00%
16,-48,0.00%
16,-47,0.00%
16,-46,0.00%
16,-45,0.00%
16,-44,0.00%
16,-43,0.00%
16,-42,0.00%
16,-41,0.00%
16,-40,0.00%
16,-39,0.00%
16,-38,0.00%
16,-37,0.00%
16,-36,0.01%
16,-35,0.10%
16,-34,0.24%
16,-33,0.11%
16,-32,0.12%
16,-31,0.28%
16,-30,0.12%
16,-29,0.14%
16,-28,0.33%
16,-27,0.14%
16,-26,0.03%
16,-25,0.17%
16,-24,0.40%
16,-23,0.18%
16,-22,0.21%
16,-21,0.47%
16,-20,0.20%
16,-19,0.05%
16,-18,0.26%
16,-17,0.59%
16,-16,0.29%
16,-15,0.33%
16,-14,0.72%
16,-13,0.33%
16,-12,0.12%
16,-11,0.43%
16,-10,0.94%
16,-9,0.48%
16,-8,0.56%
16,-7,1.15%
16,-6,0.58%
16,-5,0.25%
16,-4,0.74%
16,-3,1.54%
16,-2,0.79%
16,-1,0.32%
16,0,0.08%
16,1,0.38%
16,2,1.15%
16,3,2.34%
16,4,1.21%
16,5,0.56%
16,6,1.57%
16,7,3.22%
16,8,1.72%
16,9,2.09%
16,10,4.20%
16,11,2.05%
16,12,0.84%
16,13,3.06%
16,14,6.68%
16,15,3.28%
16,16,3.72%
16,17,7.79%
16,18,3.52%
16,19,0.88%
16,20,2.20%
16,21,4.57%
16,22,2.25%
16,23,1.83%
16,24,3.45%
16,25,1.68%
16,26,0.59%
16,27,1.28%
16,28,2.49%
16,29,1.27%
16,30,1.08%
16,31,1.99%
16,32,0.97%
16,33,0.35%
16,34,0.76%
16,35,1.48%
16,36,0.74%
16,37,0.64%
16,38,1.20%
16,39,0.59%
16,40,0.51%
16,41,0.98%
16,42,0.45%
16,43,0.13%
16,44,0.35%
16,45,0.75%
16,46,0.33%
16,47,0.06%
16,48,0.04%
16,49,0.03%
16,50,0.03%
16,51,0.02%
16,52,0.02%
16,53,0.03%
16,54,0.18%
16,55,0.41%
16,56,0.17%
16,57,0.02%
16,58,0.01%
16,59,0.00%
16,60,0.00%
16,61,0.00%
16,62,0.00%
16,63,0.00%
16,64,0.00%
16,65,0.00%
16,66,0.00%
16,67,0.00%
16,68,0.00%
16,69,0.00%
16,70,0.00%
16,71,0.00%
16,72,0.00%
16,73,0.00%
16,74,0.00%
16.5,-75,0.00%
16.5,-74,0.00%
16.5,-73,0.00%
16.5,-72,0.00%
16.5,-71,0.00%
16.5,-70,0.00%
16.5,-69,0.00%
16.5,-68,0.00%
16.5,-67,0.00%
16.5,-66,0.00%
16.5,-65,0.00%
16.5,-64,0.00%
16.5,-63,0.00%
16.5,-62,0.00%
16.5,-61,0.00%
16.5,-60,0.00%
16.5,-59,0.00%
16.5,-58,0.00%
16.5,-57,0.00%
16.5,-56,0.00%
16.5,-55,0.00%
16.5,-54,0.00%
16.5,-53,0.00%
16.5,-52,0.00%
16.5,-51,0.00%
16.5,-50,0.00%
16.5,-49,0.00%
16.5,-48,0.00%
16.5,-47,0.00%
16.5,-46,0.00%
16.5,-45,0.00%
16.5,-44,0.00%
16.5,-43,0.00%
16.5,-42,0.00%
16.5,-41,0.00%
16.5,-40,0.00%
16.5,-39,0.00%
16.5,-38,0.00%
16.5,-37,0.00%
16.5,-36,0.00%
16.5,-35,0.00%
16.5,-34,0.00%
16.5,-33,0.01%
16.5,-32,0.11%
16.5,-31,0.28%
16.5,-30,0.12%
16.5,-29,0.14%
16.5,-28,0.32%
16.5,-27,0.13%
16.5,-26,0.02%
16.5,-25,0.16%
16.5,-24,0.39%
16.5,-23,0.18%
16.5,-22,0.20%
16.5,-21,0.46%
16.5,-20,0.20%
16.5,-19,0.05%
16.5,-18,0.25%
16.5,-17,0.58%
16.5,-16,0.28%
16.5,-15,0.32%
16.5,-14,0.70%
16.5,-13,0.32%
16.5,-12,0.11%
16.5,-11,0.41%
16.5,-10,0.91%
16.5,-9,0.47%
16.5,-8,0.54%
16.5,-7,1.12%
16.5,-6,0.56%
16.5,-5,0.24%
16.5,-4,0.72%
16.5,-3,1.49%
16.5,-2,0.77%
16.5,-1,0.31%
16.5,0,0.08%
16.5,1,0.37%
16.5,2,1.12%
16.5,3,2.27%
16.5,4,1.17%
16.5,5,0.55%
16.5,6,1.52%
16.5,7,3.11%
16.5,8,1.66%
16.5,9,2.01%
16.5,10,4.03%
16.5,11,1.98%
16.5,12,0.82%
16.5,13,2.89%
16.5,14,6.26%
16.5,15,3.13%
16.5,16,4.15%
16.5,17,8.56%
16.5,18,3.82%
16.5,19,0.90%
16.5,20,2.26%
16.5,21,4.72%
16.5,22,2.31%
16.5,23,1.87%
16.5,24,3.53%
16.5,25,1.71%
16.5,26,0.59%
16.5,27,1.30%
16.5,28,2.54%
16.5,29,1.30%
16.5,30,1.10%
16.5,31,2.02%
16.5,32,0.99%
16.5,33,0.36%
16.5,34,0.77%
16.5,35,1.51%
16.5,36,0.76%
16.5,37,0.65%
16.5,38,1.22%
16.5,39,0.60%
16.5,40,0.52%
16.5,41,0.99%
16.5,42,0.46%
16.5,43,0.13%
16.5,44,0.36%
16.5,45,0.76%
16.5,46,0.34%
16.5,47,0.07%
16.5,48,0.04%
16.5,49,0.03%
16.5,50,0.03%
16.5,51,0.02%
16.5,52,0.02%
16.5,53,0.03%
16.5,54,0.18%
16.5,55,0.42%
16.5,56,0.17%
16.5,57,0.02%
16.5,58,0.01%
16.5,59,0.00%
16.5,60,0.00%
16.5,61,0.00%
16.5,62,0.00%
16.5,63,0.00%
16.5,64,0.00%
16.5,65,0.00%
16.5,66,0.00%
16.5,67,0.00%
16.5,68,0.00%
16.5,69,0.00%
16.5,70,0.00%
16.5,71,0.00%
16.5,72,0.00%
16.5,73,0.00%
16.5,74,0.00%
17,-75,0.00%
17,-74,0.00%
17,-73,0.00%
17,-72,0.00%
17,-71,0.00%
17,-70,0.00%
17,-69,0.00%
17,-68,0.00%
17,-67,0.00%
17,-66,0.00%
17,-65,0.00%
17,-64,0.00%
17,-63,0.00%
17,-62,0.00%
17,-61,0.00%
17,-60,0.00%
17,-59,0.00%
17,-58,0.00%
17,-57,0.00%
17,-56,0.00%
17,-55,0.00%
17,-54,0.00%
17,-53,0.00%
17,-52,0.00%
17,-51,0.00%
17,-50,0.00%
17,-49,0.00%
17,-48,0.00%
17,-47,0.00%
17,-46,0.00%
17,-45,0.00%
17,-44,0.00%
17,-43,0.00%
17,-42,0.00%
17,-41,0.00%
17,-40,0.00%
17,-39,0.00%
17,-38,0.00%
17,-37,0.00%
17,-36,0.00%
17,-35,0.00%
17,-34,0.00%
17,-33,0.01%
17,-32,0.10%
17,-31,0.25%
17,-30,0.11%
17,-29,0.12%
17,-28,0.28%
17,-27,0.12%
17,-26,0.02%
17,-25,0.14%
17,-24,0.35%
17,-23,0.16%
17,-22,0.18%
17,-21,0.41%
17,-20,0.18%
17,-19,0.04%
17,-18,0.22%
17,-17,0.51%
17,-16,0.25%
17,-15,0.28%
17,-14,0.62%
17,-13,0.29%
17,-12,0.09%
17,-11,0.36%
17,-10,0.80%
17,-9,0.41%
17,-8,0.48%
17,-7,0.99%
17,-6,0.49%
17,-5,0.21%
17,-4,0.63%
17,-3,1.32%
17,-2,0.67%
17,-1,0.27%
17,0,0.07%
17,1,0.32%
17,2,0.98%
17,3,2.00%
17,4,1.03%
17,5,0.48%
17,6,1.34%
17,7,2.73%
17,8,1.46%
17,9,1.76%
17,10,3.52%
17,11,1.74%
17,12,0.73%
17,13,2.49%
17,14,5.35%
17,15,2.77%
17,16,4.60%
17,17,10.51%
17,18,4.77%
17,19,0.99%
17,20,2.41%
17,21,5.07%
17,22,2.47%
17,23,1.98%
17,24,3.76%
17,25,1.82%
17,26,0.62%
17,27,1.37%
17,28,2.69%
17,29,1.37%
17,30,1.16%
17,31,2.14%
17,32,1.05%
17,33,0.38%
17,34,0.82%
17,35,1.59%
17,36,0.80%
17,37,0.69%
17,38,1.28%
17,39,0.64%
17,40,0.55%
17,41,1.04%
17,42,0.48%
17,43,0.14%
17,44,0.38%
17,45,0.80%
17,46,0.36%
17,47,0.07%
17,48,0.05%
17,49,0.04%
17,50,0.03%
17,51,0.03%
17,52,0.02%
17,53,0.03%
17,54,0.19%
17,55,0.44%
17,56,0.18%
17,57,0.02%
17,58,0.01%
17,59,0.01%
17,60,0.00%
17,61,0.00%
17,62,0.00%
17,63,0.00%
17,64,0.00%
17,65,0.00%
17,66,0.00%
17,67,0.00%
17,68,0.00%
17,69,0.00%
17,70,0.00%
17,71,0.00%
17,72,0.00%
17,73,0.00%
17,74,0.00%
17.5,-75,0.00%
17.5,-74,0.00%
17.5,-73,0.00%
17.5,-72,0.00%
17.5,-71,0.00%
17.5,-70,0.00%
17.5,-69,0.00%
17.5,-68,0.00%
17.5,-67,0.00%
17.5,-66,0.00%
17.5,-65,0.00%
17.5,-64,0.00%
17.5,-63,0.00%
17.5,-62,0.00%
17.5,-61,0.00%
17.5,-60,0.00%
17.5,-59,0.00%
17.5,-58,0.00%
17.5,-57,0.00%
17.5,-56,0.00%
17.5,-55,0.00%
17.5,-54,0.00%
17.5,-53,0.00%
17.5,-52,0.00%
17.5,-51,0.00%
17.5,-50,0.00%
17.5,-49,0.00%
17.5,-48,0.00%
17.5,-47,0.00%
17.5,-46,0.00%
17.5,-45,0.00%
17.5,-44,0.00%
17.5,-43,0.00%
17.5,-42,0.00%
17.5,-41,0.00%
17.5,-40,0.00%
17.5,-39,0.00%
17.5,-38,0.00%
17.5,-37,0.00%
17.5,-36,0.00%
17.5,-35,0.00%
17.5,-34,0.00%
17.5,-33,0.01%
17.5,-32,0.10%
17.5,-31,0.24%
17.5,-30,0.11%
17.5,-29,0.12%
17.5,-28,0.28%
17.5,-27,0.11%
17.5,-26,0.02%
17.5,-25,0.14%
17.5,-24,0.34%
17.5,-23,0.15%
17.5,-22,0.17%
17.5,-21,0.40%
17.5,-20,0.17%
17.5,-19,0.04%
17.5,-18,0.21%
17.5,-17,0.50%
17.5,-16,0.24%
17.5,-15,0.27%
17.5,-14,0.60%
17.5,-13,0.27%
17.5,-12,0.09%
17.5,-11,0.35%
17.5,-10,0.77%
17.5,-9,0.39%
17.5,-8,0.46%
17.5,-7,0.95%
17.5,-6,0.47%
17.5,-5,0.20%
17.5,-4,0.60%
17.5,-3,1.26%
17.5,-2,0.64%
17.5,-1,0.25%
17.5,0,0.07%
17.5,1,0.31%
17.5,2,0.94%
17.5,3,1.91%
17.5,4,0.99%
17.5,5,0.46%
17.5,6,1.28%
17.5,7,2.60%
17.5,8,1.40%
17.5,9,1.68%
17.5,10,3.34%
17.5,11,1.66%
17.5,12,0.70%
17.5,13,2.34%
17.5,14,5.00%
17.5,15,2.57%
17.5,16,3.74%
17.5,17,8.10%
17.5,18,4.28%
17.5,19,1.03%
17.5,20,2.78%
17.5,21,5.90%
17.5,22,2.86%
17.5,23,2.26%
17.5,24,4.32%
17.5,25,2.08%
17.5,26,0.70%
17.5,27,1.56%
17.5,28,3.07%
17.5,29,1.56%
17.5,30,1.33%
17.5,31,2.43%
17.5,32,1.20%
17.5,33,0.44%
17.5,34,0.93%
17.5,35,1.81%
17.5,36,0.91%
17.5,37,0.78%
17.5,38,1.46%
17.5,39,0.73%
17.5,40,0.62%
17.5,41,1.18%
17.5,42,0.55%
17.5,43,0.16%
17.5,44,0.43%
17.5,45,0.90%
17.5,46,0.41%
17.5,47,0.09%
17.5,48,0.05%
17.5,49,0.05%
17.5,50,0.04%
17.5,51,0.03%
17.5,52,0.03%
17.5,53,0.04%
17.5,54,0.21%
17.5,55,0.49%
17.5,56,0.21%
17.5,57,0.02%
17.5,58,0.01%
17.5,59,0.01%
17.5,60,0.01%
17.5,61,0.00%
17.5,62,0.00%
17.5,63,0.00%
17.5,64,0.00%
17.5,65,0.00%
17.5,66,0.00%
17.5,67,0.00%
17.5,68,0.00%
17.5,69,0.00%
17.5,70,0.00%
17.5,71,0.00%
17.5,72,0.00%
17.5,73,0.00%
17.5,74,0.00%
18,-75,0.00%
18,-74,0.00%
18,-73,0.00%
18,-72,0.00%
18,-71,0.00%
18,-70,0.00%
18,-69,0.00%
18,-68,0.00%
18,-67,0.00%
18,-66,0.00%
18,-65,0.00%
18,-64,0.00%
18,-63,0.00%
18,-62,0.00%
18,-61,0.00%
18,-60,0.00%
18,-59,0.00%
18,-58,0.00%
18,-57,0.00%
18,-56,0.00%
18,-55,0.00%
18,-54,0.00%
18,-53,0.00%
18,-52,0.00%
18,-51,0.00%
